locus prob log10(PO) qval alpha fst
6137 0.012201 -1.9083 0.92680 -0.0082310 0.018268
6138 0.0077004 -2.1101 0.98024 9.5801e-05 0.018363
6152 0.0088004 -2.0517 0.97463 0.0014692 0.018421
6158 0.010201 -1.9869 0.96051 -0.0065339 0.018264
6162 0.0097005 -2.0090 0.96618 -0.0062890 0.018269
6166 0.011051 -1.9518 0.94903 0.0067940 0.018543
6168 0.0096505 -2.0112 0.96693 0.0040350 0.018498
6170 0.0085004 -2.0669 0.97666 0.0012215 0.018397
6172 0.0088004 -2.0517 0.97463 0.0038574 0.018449
6181 0.0086504 -2.0592 0.97568 -0.00034125 0.018373
6183 0.0089004 -2.0467 0.97382 -0.0024504 0.018319
6184 0.0066003 -2.1776 0.98219 0.0011425 0.018374
6185 0.013401 -1.8670 0.89743 -0.010596 0.018231
6188 0.010351 -1.9805 0.95867 -0.0074424 0.018264
6189 0.0069003 -2.1581 0.98188 0.0020774 0.018389
6192 0.014701 -1.8262 0.86361 -0.014780 0.018182
6194 0.010051 -1.9934 0.96214 -0.0052927 0.018284
6199 0.0088004 -2.0517 0.97463 0.0036669 0.018452
6206 0.010851 -1.9598 0.95115 -0.0062987 0.018284
6208 0.010901 -1.9578 0.95061 -0.0060092 0.018293
6214 0.010251 -1.9848 0.95972 -0.0061663 0.018262
6218 0.010401 -1.9784 0.95800 -0.0079552 0.018248
6222 0.010601 -1.9700 0.95506 -0.0059376 0.018269
6223 0.013201 -1.8736 0.90301 0.010712 0.018710
6224 0.0075004 -2.1216 0.98082 0.0024156 0.018442
6232 0.0085504 -2.0643 0.97636 -0.0030262 0.018309
6233 0.0099505 -1.9978 0.96333 -0.0049035 0.018287
6235 0.0094505 -2.0204 0.96918 0.00027221 0.018377
6239 0.0097005 -2.0090 0.96618 0.0070075 0.018573
6242 0.0091005 -2.0370 0.97221 -0.0039641 0.018300
6243 0.0077504 -2.1073 0.98009 -0.00027637 0.018354
6244 0.0086504 -2.0592 0.97568 -0.0022307 0.018324
6245 0.030002 -1.5096 0.69720 0.034083 0.019644
6255 0.0094005 -2.0227 0.96969 0.0016024 0.018429
6259 0.0096505 -2.0112 0.96693 -0.0036297 0.018315
626 0.0080004 -2.0934 0.97913 -0.0036732 0.018301
6261 0.0087004 -2.0567 0.97532 -0.00091407 0.018353
6262 0.0087504 -2.0542 0.97496 -0.0011594 0.018344
6268 0.010401 -1.9784 0.95800 -0.0067618 0.018262
6271 0.0077004 -2.1101 0.98024 -0.0027155 0.018312
6276 0.029251 -1.5210 0.70064 0.031902 0.019549
6279 0.13496 -0.80684 0.44262 0.20071 0.026505
6280 0.0061003 -2.2120 0.98241 0.00010520 0.018353
6283 0.0090505 -2.0394 0.97261 -0.0041420 0.018293
6284 0.0093005 -2.0274 0.97060 -0.0050129 0.018288
6285 0.0082004 -2.0826 0.97826 -0.0020970 0.018328
6286 0.012601 -1.8941 0.91796 -0.010596 0.018221
6288 0.011501 -1.9343 0.94148 -0.0075715 0.018256
6289 0.0077504 -2.1073 0.98009 0.00027089 0.018394
6292 0.0065503 -2.1809 0.98223 -0.00084963 0.018346
6295 0.010851 -1.9598 0.95115 -0.0049434 0.018303
6297 0.0099005 -2.0000 0.96399 0.0035274 0.018494
630 0.0077004 -2.1101 0.98024 -0.0014693 0.018340
6306 0.010451 -1.9763 0.95715 0.0056935 0.018519
6310 0.0073504 -2.1305 0.98119 -0.00014558 0.018351
6312 0.0076004 -2.1159 0.98057 -5.6443e-05 0.018352
6316 0.0097505 -2.0067 0.96554 -0.0045382 0.018308
6317 0.0086504 -2.0592 0.97568 -0.00055045 0.018365
6322 0.012801 -1.8872 0.91328 -0.010235 0.018229
6327 0.0093505 -2.0251 0.97016 -0.0042840 0.018289
6329 0.011851 -1.9211 0.93436 -0.0097324 0.018235
6330 0.011101 -1.9498 0.94806 -0.0082988 0.018249
6339 0.0099505 -1.9978 0.96333 0.0018451 0.018447
6340 0.0096005 -2.0135 0.96758 0.0049100 0.018475
6341 0.010601 -1.9700 0.95506 0.0050694 0.018551
6342 0.0075004 -2.1216 0.98082 -0.0010146 0.018334
6344 0.0083004 -2.0773 0.97769 0.0032537 0.018425
6348 0.0084004 -2.0720 0.97723 -0.0021088 0.018319
6351 0.0094005 -2.0227 0.96969 -0.0049508 0.018286
6357 0.0080504 -2.0907 0.97894 -0.0024395 0.018315
6358 0.012951 -1.8820 0.90861 -0.010556 0.018219
6365 0.0086504 -2.0592 0.97568 -0.0027610 0.018315
6369 0.0090505 -2.0394 0.97261 0.0021655 0.018404
6373 0.014851 -1.8218 0.86032 0.011353 0.018699
6374 0.0079004 -2.0989 0.97957 0.00086203 0.018365
6385 0.0082504 -2.0799 0.97796 0.0041242 0.018464
6387 0.0075504 -2.1187 0.98070 0.0013307 0.018371
6388 0.0087004 -2.0567 0.97532 0.0033704 0.018483
6392 0.010551 -1.9721 0.95578 -0.0041662 0.018314
6394 0.0061003 -2.2120 0.98241 0.00089877 0.018358
6399 0.0084004 -2.0720 0.97723 -0.0032195 0.018306
6406 0.0082004 -2.0826 0.97826 -0.0034337 0.018309
6407 0.014251 -1.8399 0.87389 -0.011927 0.018212
641 0.0073504 -2.1305 0.98119 -0.00029820 0.018351
6412 0.0079504 -2.0961 0.97936 -0.00029923 0.018378
6416 0.0082504 -2.0799 0.97796 0.00082148 0.018390
6417 0.0080504 -2.0907 0.97894 -0.0029197 0.018311
6420 0.011301 -1.9420 0.94497 -0.0048541 0.018296
6425 0.0082004 -2.0826 0.97826 0.00092790 0.018384
6429 0.0086504 -2.0592 0.97568 0.00026067 0.018378
6436 0.014601 -1.8292 0.86612 -0.013216 0.018205
644 0.0087004 -2.0567 0.97532 0.0011804 0.018392
6440 0.0071504 -2.1426 0.98155 -0.0013917 0.018330
6444 0.023501 -1.6186 0.75666 0.023855 0.019221
6448 0.0058003 -2.2340 0.98247 -0.00070973 0.018334
645 0.011701 -1.9267 0.93745 -0.0076028 0.018268
6454 0.0083504 -2.0747 0.97747 0.0016578 0.018414
6455 0.0068503 -2.1613 0.98196 -0.00088483 0.018336
6456 0.0094005 -2.0227 0.96969 -0.0012239 0.018347
6466 0.010851 -1.9598 0.95115 -0.0063906 0.018269
6468 0.0077504 -2.1073 0.98009 -0.00037927 0.018356
6469 0.0070504 -2.1487 0.98169 -0.00096723 0.018343
6474 0.0077004 -2.1101 0.98024 -0.0020393 0.018327
6477 0.012751 -1.8889 0.91487 0.0096571 0.018642
6478 0.0094005 -2.0227 0.96969 -0.0054637 0.018285
6479 0.0071004 -2.1456 0.98163 0.00015252 0.018360
6482 0.0079504 -2.0961 0.97936 -0.0022188 0.018332
6483 0.011901 -1.9192 0.93350 -0.0088946 0.018245
6489 0.0087504 -2.0542 0.97496 0.00066908 0.018392
649 0.0087004 -2.0567 0.97532 0.0027383 0.018443
6493 0.011001 -1.9538 0.94987 -0.0082664 0.018250
6495 0.0077004 -2.1101 0.98024 0.0018769 0.018405
6501 0.0086004 -2.0617 0.97604 -0.0048297 0.018285
6505 0.011501 -1.9343 0.94148 -0.0085286 0.018253
6506 0.0092005 -2.0322 0.97154 0.00082210 0.018387
6509 0.0083504 -2.0747 0.97747 -0.0018720 0.018344
6512 0.011251 -1.9439 0.94594 -0.0064992 0.018279
6519 0.0071004 -2.1456 0.98163 -0.0032336 0.018302
6528 0.0073004 -2.1335 0.98130 -0.0018299 0.018324
6529 0.0082004 -2.0826 0.97826 -0.0035278 0.018298
653 0.0085504 -2.0643 0.97636 -0.0020251 0.018331
6530 0.012351 -1.9029 0.92368 -0.0087146 0.018254
6531 0.0086504 -2.0592 0.97568 0.0014107 0.018420
6532 0.0087504 -2.0542 0.97496 0.0016911 0.018438
6534 0.012701 -1.8906 0.91629 -0.010254 0.018223
6536 0.0097005 -2.0090 0.96618 -0.0042072 0.018299
6537 0.012451 -1.8994 0.92191 0.0080358 0.018628
654 0.0098005 -2.0045 0.96493 -0.0038921 0.018303
6545 0.011151 -1.9478 0.94754 -0.0063291 0.018268
6549 0.0085504 -2.0643 0.97636 -0.00045903 0.018350
6551 0.010551 -1.9721 0.95578 0.0035910 0.018491
6552 0.011451 -1.9362 0.94233 -0.0086947 0.018248
6558 0.010751 -1.9639 0.95276 -0.0080144 0.018247
656 0.0059003 -2.2266 0.98245 0.00023652 0.018352
6562 0.051703 -1.2634 0.57698 0.057649 0.020337
6567 0.0095005 -2.0181 0.96854 -0.0036506 0.018316
6569 0.0086004 -2.0617 0.97604 -0.0031815 0.018304
6570 0.0084504 -2.0694 0.97695 -0.0040367 0.018288
6575 0.0080504 -2.0907 0.97894 0.0029132 0.018426
6576 0.0075504 -2.1187 0.98070 -0.00043164 0.018343
6578 0.031602 -1.4863 0.68065 0.037924 0.019819
6581 0.0079504 -2.0961 0.97936 -0.0018995 0.018319
66 0.0089004 -2.0467 0.97382 -0.00045841 0.018370
6600 0.010201 -1.9869 0.96051 0.0040909 0.018487
6601 0.0089504 -2.0443 0.97341 -0.0040934 0.018297
6611 0.011151 -1.9478 0.94754 0.0057565 0.018574
6612 0.010551 -1.9721 0.95578 -0.0074727 0.018257
6613 0.0083004 -2.0773 0.97769 -0.00084581 0.018374
6620 0.0098005 -2.0045 0.96493 -0.0062924 0.018271
6622 0.0074004 -2.1275 0.98105 -0.0021794 0.018320
6627 0.0079004 -2.0989 0.97957 -0.0024069 0.018318
6629 0.011201 -1.9459 0.94682 -0.0080073 0.018249
6633 0.011701 -1.9267 0.93745 -0.0071958 0.018264
6641 0.012451 -1.8994 0.92191 -0.0095758 0.018246
6648 0.012701 -1.8906 0.91629 0.0020643 0.018509
6650 0.0075504 -2.1187 0.98070 6.6289e-05 0.018355
6652 0.011301 -1.9420 0.94497 -0.0046311 0.018311
666 0.011351 -1.9400 0.94416 0.0073366 0.018581
6665 0.0086004 -2.0617 0.97604 -0.0028947 0.018316
6666 0.0090505 -2.0394 0.97261 0.0035433 0.018480
6673 0.0074004 -2.1275 0.98105 -0.00089559 0.018335
6681 0.027401 -1.5502 0.71517 0.026595 0.019225
6684 0.011901 -1.9192 0.93350 0.0078683 0.018574
6688 0.0076004 -2.1159 0.98057 -0.00012836 0.018354
6689 0.0089004 -2.0467 0.97382 -0.0026469 0.018316
6692 0.0079004 -2.0989 0.97957 0.0032551 0.018435
6693 0.010851 -1.9598 0.95115 -0.0074353 0.018255
67 0.0080504 -2.0907 0.97894 -0.0018324 0.018346
6702 0.0081004 -2.0880 0.97870 -0.0023535 0.018317
6707 0.010451 -1.9763 0.95715 -0.0081703 0.018252
6709 0.0081004 -2.0880 0.97870 -0.00044932 0.018356
6714 0.0083504 -2.0747 0.97747 0.0011132 0.018408
6715 0.0078004 -2.1045 0.97994 -0.00033189 0.018355
6717 0.010201 -1.9869 0.96051 0.0050096 0.018497
673 0.0069003 -2.1581 0.98188 0.00092412 0.018370
6731 0.0092505 -2.0298 0.97114 -0.0029325 0.018312
6732 0.0090505 -2.0394 0.97261 0.0041354 0.018478
6737 0.0087004 -2.0567 0.97532 -0.0022234 0.018337
6738 0.0058503 -2.2303 0.98246 0.00030460 0.018346
6741 0.0090005 -2.0418 0.97300 -0.0037531 0.018309
6746 0.0092005 -2.0322 0.97154 -0.0021112 0.018325
6747 0.010501 -1.9742 0.95639 -0.0064814 0.018276
6750 0.0065503 -2.1809 0.98223 0.0010323 0.018376
6759 0.0076504 -2.1130 0.98043 -0.0016810 0.018325
676 0.012201 -1.9083 0.92680 -0.0093645 0.018237
6762 0.010351 -1.9805 0.95867 0.0046834 0.018583
6763 0.0099505 -1.9978 0.96333 -0.0042742 0.018288
6771 0.0092005 -2.0322 0.97154 -0.0015483 0.018348
6773 0.0071004 -2.1456 0.98163 0.00084891 0.018371
6776 0.0083004 -2.0773 0.97769 0.0030849 0.018426
6778 0.0068503 -2.1613 0.98196 0.00094968 0.018392
678 0.010201 -1.9869 0.96051 0.0043818 0.018487
6780 0.010051 -1.9934 0.96214 -0.0036480 0.018311
6782 0.014101 -1.8446 0.87928 0.011252 0.018736
6784 0.011051 -1.9518 0.94903 0.0062169 0.018508
6789 0.010101 -1.9912 0.96161 0.0052182 0.018528
6792 0.0082004 -2.0826 0.97826 -0.0033459 0.018313
6796 0.0068503 -2.1613 0.98196 0.0015870 0.018379
6797 0.0063503 -2.1944 0.98230 -0.0012322 0.018326
680 0.0076004 -2.1159 0.98057 0.0010961 0.018390
6801 0.0076004 -2.1159 0.98057 -0.0013036 0.018336
6808 0.017751 -1.7430 0.81875 0.016406 0.018949
6811 0.012501 -1.8976 0.92089 -0.0080443 0.018266
6812 0.016901 -1.7647 0.82556 0.014744 0.018817
6818 0.0065003 -2.1842 0.98225 -0.00019748 0.018335
6819 0.0085504 -2.0643 0.97636 -0.0019893 0.018342
6822 0.025401 -1.5840 0.74145 0.029011 0.019488
6827 0.0082504 -2.0799 0.97796 -0.0039773 0.018292
6828 0.010151 -1.9891 0.96109 0.0048611 0.018502
6830 0.0078004 -2.1045 0.97994 -0.00016408 0.018359
6831 0.0068503 -2.1613 0.98196 -4.4784e-05 0.018345
6837 0.0091005 -2.0370 0.97221 -0.0039430 0.018294
6844 0.0094505 -2.0204 0.96918 -0.0048988 0.018297
6845 0.0073504 -2.1305 0.98119 -0.00011632 0.018364
6846 0.011751 -1.9248 0.93646 -0.0080937 0.018253
6850 0.0081504 -2.0853 0.97848 0.00059236 0.018374
6859 0.011201 -1.9459 0.94682 -0.0072292 0.018268
6860 0.0080504 -2.0907 0.97894 -0.0039519 0.018295
687 0.0083504 -2.0747 0.97747 -0.0017270 0.018329
6872 0.015501 -1.8029 0.84812 0.013980 0.018818
6875 0.0059503 -2.2229 0.98244 -0.00099026 0.018331
6884 0.015801 -1.7944 0.84266 0.013073 0.018765
6886 0.0097005 -2.0090 0.96618 -0.0054793 0.018282
6887 0.0071004 -2.1456 0.98163 0.00023451 0.018349
6896 0.010001 -1.9956 0.96269 -0.0054492 0.018277
69 0.0087504 -2.0542 0.97496 -0.0041550 0.018294
6900 0.0098005 -2.0045 0.96493 -0.0060340 0.018275
6901 0.0092505 -2.0298 0.97114 -0.0053331 0.018274
6902 0.0084504 -2.0694 0.97695 -0.0013718 0.018347
6903 0.0075004 -2.1216 0.98082 -0.0023380 0.018317
6904 0.0091505 -2.0346 0.97181 -0.0036297 0.018300
6906 0.0077504 -2.1073 0.98009 -0.0020702 0.018326
6907 0.0081504 -2.0853 0.97848 -0.0036565 0.018296
6912 0.0097005 -2.0090 0.96618 -0.0025973 0.018343
6914 0.014201 -1.8415 0.87627 -0.012225 0.018207
6915 0.0079004 -2.0989 0.97957 0.0025343 0.018433
6917 0.0077504 -2.1073 0.98009 0.0011015 0.018390
6923 0.0085504 -2.0643 0.97636 0.0035478 0.018450
6924 0.0057503 -2.2378 0.98247 0.00075125 0.018361
6925 0.0082004 -2.0826 0.97826 -0.0040238 0.018289
6928 0.0084004 -2.0720 0.97723 0.00078021 0.018374
693 0.0079004 -2.0989 0.97957 0.0023709 0.018401
6930 0.010701 -1.9659 0.95348 0.0045101 0.018496
6932 0.0094505 -2.0204 0.96918 -0.0052608 0.018279
6934 0.010551 -1.9721 0.95578 -0.0066237 0.018265
6936 0.0095505 -2.0158 0.96805 -0.0048044 0.018286
6941 0.0076004 -2.1159 0.98057 -0.0020708 0.018316
6943 0.0080004 -2.0934 0.97913 0.0022489 0.018443
6947 0.0088004 -2.0517 0.97463 0.0030479 0.018436
6953 0.0082004 -2.0826 0.97826 3.7824e-05 0.018369
6956 0.0098005 -2.0045 0.96493 0.0049029 0.018507
6959 0.0096505 -2.0112 0.96693 -0.0067575 0.018264
6961 0.010201 -1.9869 0.96051 -0.0038101 0.018335
6966 0.011451 -1.9362 0.94233 -0.0091530 0.018239
697 0.0082504 -2.0799 0.97796 -0.0012678 0.018346
6971 0.0083004 -2.0773 0.97769 -0.00091011 0.018346
6972 0.0084004 -2.0720 0.97723 0.0011312 0.018397
6985 0.011301 -1.9420 0.94497 -0.0070975 0.018259
6988 0.0094505 -2.0204 0.96918 -0.0059365 0.018276
6998 0.0084004 -2.0720 0.97723 -0.0021162 0.018333
7002 0.0072504 -2.1365 0.98140 1.3774e-05 0.018352
7003 0.011351 -1.9400 0.94416 -0.0073715 0.018255
7009 0.0089004 -2.0467 0.97382 -0.00037659 0.018361
7015 0.010901 -1.9578 0.95061 -0.0071596 0.018262
7017 0.010401 -1.9784 0.95800 -0.0053144 0.018293
702 0.0098005 -2.0045 0.96493 -3.2938e-05 0.018393
7022 0.0081504 -2.0853 0.97848 -0.0044830 0.018277
7023 0.0090505 -2.0394 0.97261 0.00083541 0.018400
7033 0.0088004 -2.0517 0.97463 -0.0038072 0.018309
7039 0.0080504 -2.0907 0.97894 -0.0014784 0.018329
705 0.030402 -1.5037 0.69368 0.035998 0.019716
7051 0.0094005 -2.0227 0.96969 0.0038865 0.018459
7055 0.0073504 -2.1305 0.98119 0.0025351 0.018414
7057 0.011151 -1.9478 0.94754 -0.0075292 0.018255
7063 0.0093005 -2.0274 0.97060 -0.0039079 0.018299
7064 0.010951 -1.9558 0.95015 -0.0065542 0.018268
7066 0.0077004 -2.1101 0.98024 0.0021982 0.018400
707 0.014451 -1.8338 0.86970 0.010088 0.018714
7070 0.011451 -1.9362 0.94233 0.0079186 0.018600
7071 0.0085004 -2.0669 0.97666 -0.0029201 0.018310
7077 0.0065503 -2.1809 0.98223 0.00065966 0.018358
7081 0.0083504 -2.0747 0.97747 -0.0010774 0.018354
709 0.0095505 -2.0158 0.96805 -0.0044851 0.018300
7091 0.0096505 -2.0112 0.96693 0.0035463 0.018464
7092 0.0095005 -2.0181 0.96854 -0.0045203 0.018297
7093 0.0099005 -2.0000 0.96399 3.8929e-05 0.018392
7095 0.0076504 -2.1130 0.98043 -0.00049108 0.018355
7100 0.013151 -1.8753 0.90405 -0.010766 0.018229
7103 0.0097505 -2.0067 0.96554 -0.0032094 0.018333
7116 0.0065003 -2.1842 0.98225 0.0011414 0.018374
7117 0.0094505 -2.0204 0.96918 -0.0053201 0.018273
7121 0.49692 -0.0053422 0.12759 0.63297 0.041085
7127 0.0093005 -2.0274 0.97060 -0.0054442 0.018282
7128 0.0082004 -2.0826 0.97826 -0.0022451 0.018321
7134 0.0088004 -2.0517 0.97463 -0.00097225 0.018356
7135 0.0088504 -2.0492 0.97421 -0.0047407 0.018288
7137 0.0088504 -2.0492 0.97421 0.0030504 0.018445
7138 0.088454 -1.0131 0.48472 0.12011 0.022943
7139 0.0083504 -2.0747 0.97747 -0.0015195 0.018351
7151 0.012151 -1.9101 0.92795 -0.0098713 0.018230
7153 0.011951 -1.9174 0.93203 -0.0072395 0.018262
7157 0.013251 -1.8720 0.90180 -0.0090697 0.018256
7161 0.0087504 -2.0542 0.97496 -0.00052406 0.018363
7162 0.0094505 -2.0204 0.96918 -0.0057642 0.018278
7164 0.0074004 -2.1275 0.98105 -0.0011394 0.018341
7165 0.0084004 -2.0720 0.97723 -0.0059274 0.018269
717 0.0097505 -2.0067 0.96554 0.0042432 0.018471
7174 0.0084004 -2.0720 0.97723 -0.0014850 0.018346
7180 0.013801 -1.8541 0.88659 0.010113 0.018661
7182 0.0084004 -2.0720 0.97723 -0.00057810 0.018345
7184 0.0076504 -2.1130 0.98043 -0.00030733 0.018351
7185 0.0072504 -2.1365 0.98140 0.00097540 0.018380
7189 0.0091005 -2.0370 0.97221 -0.0053604 0.018274
7194 0.0067503 -2.1677 0.98206 -0.0013116 0.018327
7196 0.0090005 -2.0418 0.97300 -0.0044920 0.018294
7197 0.0089004 -2.0467 0.97382 -0.0032585 0.018307
7201 0.011001 -1.9538 0.94987 -0.0079293 0.018259
7205 0.0090005 -2.0418 0.97300 -0.00066303 0.018366
7209 0.0070504 -2.1487 0.98169 0.0025026 0.018420
7212 0.0096505 -2.0112 0.96693 -0.0048267 0.018288
7213 0.0081004 -2.0880 0.97870 -0.0015042 0.018331
7216 0.058953 -1.2031 0.55149 0.073839 0.021096
7223 0.010501 -1.9742 0.95639 -0.0039435 0.018314
7225 0.0092505 -2.0298 0.97114 0.0027320 0.018452
7232 0.0066503 -2.1743 0.98215 -0.0014943 0.018323
7236 0.0081504 -2.0853 0.97848 -0.0018183 0.018325
7243 0.0085504 -2.0643 0.97636 0.00063043 0.018369
7249 0.010751 -1.9639 0.95276 -0.0073411 0.018251
7259 0.0094505 -2.0204 0.96918 0.0049161 0.018486
7260 0.010901 -1.9578 0.95061 0.0071914 0.018540
7277 0.010601 -1.9700 0.95506 0.0069961 0.018536
7281 0.014051 -1.8462 0.88025 0.011338 0.018756
7282 0.010451 -1.9763 0.95715 0.0045128 0.018506
7287 0.0074004 -2.1275 0.98105 7.1232e-05 0.018364
7292 0.0076504 -2.1130 0.98043 0.0015502 0.018399
7294 0.0094505 -2.0204 0.96918 -0.0019074 0.018349
7295 0.0088004 -2.0517 0.97463 -0.0013796 0.018346
7298 0.0085004 -2.0669 0.97666 0.0024111 0.018424
7299 0.0089504 -2.0443 0.97341 -0.0040864 0.018293
730 0.0088504 -2.0492 0.97421 -0.0037203 0.018294
7305 0.010401 -1.9784 0.95800 0.0081151 0.018611
7308 0.0096005 -2.0135 0.96758 -0.0065997 0.018265
7310 0.90540 0.98093 0.015526 1.3029 0.069626
7318 0.0072504 -2.1365 0.98140 -0.00015966 0.018344
7319 0.0078004 -2.1045 0.97994 0.0019351 0.018410
732 0.015451 -1.8043 0.85012 -0.013954 0.018192
7325 0.0077504 -2.1073 0.98009 0.0038390 0.018439
7326 0.0069503 -2.1550 0.98182 -0.0011724 0.018329
7328 0.0093005 -2.0274 0.97060 -0.0025561 0.018335
7329 0.0088004 -2.0517 0.97463 -0.0045335 0.018295
7335 0.0094005 -2.0227 0.96969 -0.0041476 0.018293
7336 0.0085004 -2.0669 0.97666 0.00052382 0.018374
7337 0.0099005 -2.0000 0.96399 0.0063505 0.018550
7338 0.0071504 -2.1426 0.98155 -0.0013261 0.018334
7340 0.0076004 -2.1159 0.98057 -0.0021578 0.018313
7350 0.010051 -1.9934 0.96214 -0.0043413 0.018300
7355 0.0077004 -2.1101 0.98024 -0.00060452 0.018351
7356 0.0060503 -2.2156 0.98242 -0.0013942 0.018327
7360 0.012801 -1.8872 0.91328 -0.0091035 0.018242
7362 0.011401 -1.9381 0.94320 -0.0062944 0.018285
7364 0.0079004 -2.0989 0.97957 -0.0028841 0.018319
7367 0.0068503 -2.1613 0.98196 -0.0019941 0.018315
737 0.033302 -1.4628 0.67060 0.035942 0.019603
7371 0.010401 -1.9784 0.95800 -0.0062404 0.018269
7378 0.010301 -1.9826 0.95924 -0.0048857 0.018287
738 0.0075504 -2.1187 0.98070 0.00029481 0.018353
7384 0.013201 -1.8736 0.90301 -0.010555 0.018230
7387 0.0071004 -2.1456 0.98163 0.00025988 0.018367
7388 0.0076504 -2.1130 0.98043 -0.0037133 0.018293
7389 0.0099505 -1.9978 0.96333 -0.0041428 0.018301
7396 0.0093505 -2.0251 0.97016 -0.0043472 0.018290
74 0.99965 3.4558 8.1254e-05 1.6056 0.086042
740 0.011401 -1.9381 0.94320 -0.0068090 0.018274
7405 0.0092005 -2.0322 0.97154 -0.0037475 0.018303
7409 0.0068503 -2.1613 0.98196 0.0011416 0.018375
741 0.0078004 -2.1045 0.97994 -0.0012349 0.018336
7410 0.0083004 -2.0773 0.97769 -0.0027963 0.018311
7416 0.0067003 -2.1710 0.98210 0.0019908 0.018394
7418 0.026901 -1.5584 0.72116 0.031463 0.019609
7419 0.0076504 -2.1130 0.98043 -0.00060163 0.018346
7427 0.012201 -1.9083 0.92680 -0.010486 0.018232
7428 0.0083004 -2.0773 0.97769 0.0015390 0.018444
7432 0.0099505 -1.9978 0.96333 -0.0035382 0.018304
7436 0.010651 -1.9680 0.95432 -0.0070162 0.018261
7437 0.0096005 -2.0135 0.96758 -0.0048883 0.018291
7438 0.012501 -1.8976 0.92089 -0.011758 0.018216
7440 0.010151 -1.9891 0.96109 -0.0035758 0.018330
7443 0.0092005 -2.0322 0.97154 -0.0032410 0.018313
7445 0.0069003 -2.1581 0.98188 0.00074506 0.018360
7447 0.022801 -1.6320 0.76513 0.020356 0.018994
7457 0.0076004 -2.1159 0.98057 -0.0024004 0.018321
7458 0.0092505 -2.0298 0.97114 -0.0030452 0.018333
7462 0.0079004 -2.0989 0.97957 -0.0012333 0.018346
7463 0.010201 -1.9869 0.96051 -0.0038511 0.018308
747 0.0062503 -2.2014 0.98235 -0.00052026 0.018334
7471 0.0076004 -2.1159 0.98057 0.0026447 0.018420
7477 0.010401 -1.9784 0.95800 -0.00086762 0.018369
7490 0.0095005 -2.0181 0.96854 0.0047994 0.018511
7496 0.029301 -1.5202 0.69893 0.028834 0.019290
7499 0.0089004 -2.0467 0.97382 -0.0041610 0.018290
7502 0.0084004 -2.0720 0.97723 -0.0014737 0.018331
7506 0.0094505 -2.0204 0.96918 -0.0050090 0.018292
7512 0.0071504 -2.1426 0.98155 -0.00081582 0.018336
7513 0.011201 -1.9459 0.94682 0.0062784 0.018540
7514 0.0082504 -2.0799 0.97796 -0.0024987 0.018316
7515 0.010701 -1.9659 0.95348 0.0057135 0.018505
7517 0.0081004 -2.0880 0.97870 0.00024780 0.018385
752 0.010451 -1.9763 0.95715 -0.0088296 0.018241
7521 0.021701 -1.6540 0.77396 0.019873 0.018992
7523 0.0081504 -2.0853 0.97848 -0.00011298 0.018356
7525 0.0061503 -2.2084 0.98238 0.00079323 0.018368
7526 0.0090005 -2.0418 0.97300 -0.0020993 0.018333
7528 0.0084504 -2.0694 0.97695 -0.0029487 0.018317
7530 0.012651 -1.8924 0.91703 -0.0089700 0.018238
7532 0.0081004 -2.0880 0.97870 0.0037869 0.018434
7534 0.0067003 -2.1710 0.98210 -0.00088467 0.018335
7539 0.0093005 -2.0274 0.97060 -0.0038929 0.018296
7540 0.010151 -1.9891 0.96109 -0.0024098 0.018342
7542 0.010651 -1.9680 0.95432 -0.0082688 0.018255
7543 0.011601 -1.9305 0.93942 -0.0074747 0.018260
755 0.0087504 -2.0542 0.97496 -0.0020530 0.018337
7554 0.0085004 -2.0669 0.97666 0.00093378 0.018386
7560 0.0085504 -2.0643 0.97636 -0.0045174 0.018285
7562 0.0085504 -2.0643 0.97636 -0.0020981 0.018326
7565 0.0079004 -2.0989 0.97957 0.0041256 0.018472
7566 0.0099005 -2.0000 0.96399 -0.0041602 0.018321
7567 0.010401 -1.9784 0.95800 -0.0047100 0.018302
7571 0.0087004 -2.0567 0.97532 -0.0022005 0.018326
7573 0.0086504 -2.0592 0.97568 -0.0019211 0.018335
7578 0.0098005 -2.0045 0.96493 -0.0030046 0.018314
7580 0.0098505 -2.0022 0.96440 -0.0043454 0.018306
7581 0.010201 -1.9869 0.96051 -0.0051002 0.018288
7586 0.010301 -1.9826 0.95924 -0.0060789 0.018276
7588 0.0070504 -2.1487 0.98169 -0.0017437 0.018318
7591 0.0070004 -2.1518 0.98177 0.0010990 0.018366
7597 0.0094505 -2.0204 0.96918 0.0055636 0.018501
7602 0.0066503 -2.1743 0.98215 0.00069147 0.018364
7605 0.012401 -1.9011 0.92272 -0.010359 0.018230
761 0.0074504 -2.1246 0.98093 -0.0032548 0.018297
7611 0.0076504 -2.1130 0.98043 -0.0023746 0.018312
7616 0.0083004 -2.0773 0.97769 -0.0046572 0.018280
7619 0.0093505 -2.0251 0.97016 -0.0023399 0.018333
7620 0.0077004 -2.1101 0.98024 -0.0016281 0.018325
7621 0.0076504 -2.1130 0.98043 -0.0024399 0.018317
7625 0.010651 -1.9680 0.95432 -0.0064340 0.018274
7631 0.0074504 -2.1246 0.98093 0.0021212 0.018397
7637 0.0080504 -2.0907 0.97894 -0.0041502 0.018294
7644 0.0076504 -2.1130 0.98043 0.00014816 0.018361
